iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
156,"(27, 13)","(26, 13)",East,"[(27, 14), (26, 13)]","[(27, 9), (27, 13)]","[(27, 14), (27, 9)]",157,56,0,56
157,"(27, 9)","(27, 10)",South,"[(27, 10)]","[(27, 14), (27, 9)]","[(27, 14)]",158,56,0,56
158,"(27, 14)","(27, 13)",North,"[(27, 15), (27, 13)]","[(27, 14)]","[(27, 15)]",159,57,0,57
159,"(27, 15)","(27, 14)",North,"[(27, 14), (28, 15)]","[(27, 15)]","[(28, 15)]",160,58,0,58
160,"(28, 15)","(27, 15)",East,"[(29, 15), (27, 15)]","[(28, 15)]","[(29, 15)]",161,59,0,59
161,"(29, 15)","(28, 15)",East,"[(29, 14), (28, 15)]","[(29, 15)]","[(29, 14)]",162,60,0,60
162,"(29, 14)","(29, 15)",South,"[(29, 15), (29, 13)]","[(29, 14)]","[(29, 13)]",163,61,0,61
163,"(29, 13)","(29, 14)",South,"[(29, 14), (30, 13)]","[(29, 13)]","[(30, 13)]",164,62,0,62
164,"(30, 13)","(29, 13)",East,"[(31, 13), (29, 13)]","[(30, 13)]","[(31, 13)]",165,63,0,63
165,"(31, 13)","(30, 13)",East,"[(31, 14), (32, 13), (30, 13)]","[(31, 13)]","[(32, 13), (31, 14)]",166,64,0,64
166,"(31, 14)","(31, 13)",North,"[(31, 15), (31, 13)]","[(32, 13), (31, 14)]","[(31, 15), (32, 13)]",167,65,0,65
167,"(32, 13)","(31, 13)",East,"[(33, 13), (31, 13)]","[(31, 15), (32, 13)]","[(33, 13), (31, 15)]",168,65,0,65
168,"(31, 15)","(31, 14)",North,"[(31, 16), (31, 14)]","[(33, 13), (31, 15)]","[(31, 16), (33, 13)]",169,66,0,66
169,"(33, 13)","(32, 13)",East,"[(34, 13), (32, 13)]","[(31, 16), (33, 13)]","[(34, 13), (31, 16)]",170,66,0,66
170,"(31, 16)","(31, 15)",North,"[(31, 17), (31, 15)]","[(34, 13), (31, 16)]","[(31, 17), (34, 13)]",171,67,0,67
171,"(34, 13)","(33, 13)",East,"[(35, 13), (33, 13)]","[(31, 17), (34, 13)]","[(35, 13), (31, 17)]",172,67,0,67
172,"(31, 17)","(31, 16)",North,"[(31, 18), (31, 16)]","[(35, 13), (31, 17)]","[(31, 18), (35, 13)]",173,68,0,68
173,"(35, 13)","(34, 13)",East,"[(35, 14), (34, 13)]","[(31, 18), (35, 13)]","[(35, 14), (31, 18)]",174,68,0,68
174,"(31, 18)","(31, 17)",North,"[(31, 19), (31, 17)]","[(35, 14), (31, 18)]","[(31, 19), (35, 14)]",175,69,0,69
175,"(35, 14)","(35, 13)",North,"[(35, 15), (35, 13)]","[(31, 19), (35, 14)]","[(35, 15), (31, 19)]",176,69,0,69
176,"(31, 19)","(31, 18)",North,"[(31, 20), (31, 18), (32, 19)]","[(35, 15), (31, 19)]","[(32, 19), (31, 20), (35, 15)]",177,70,0,70
177,"(35, 15)","(35, 14)",North,"[(35, 14), (34, 15)]","[(32, 19), (31, 20), (35, 15)]","[(34, 15), (32, 19), (31, 20)]",178,70,0,70
178,"(31, 20)","(31, 19)",North,"[(31, 21), (31, 19)]","[(34, 15), (32, 19), (31, 20)]","[(31, 21), (34, 15), (32, 19)]",179,71,0,71
179,"(32, 19)","(31, 19)",East,"[(33, 19), (31, 19)]","[(31, 21), (34, 15), (32, 19)]","[(33, 19), (31, 21), (34, 15)]",180,71,0,71
180,"(34, 15)","(35, 15)",West,"[(35, 15), (33, 15)]","[(33, 19), (31, 21), (34, 15)]","[(33, 15), (33, 19), (31, 21)]",181,71,0,71
181,"(31, 21)","(31, 20)",North,"[(31, 20)]","[(33, 15), (33, 19), (31, 21)]","[(33, 15), (33, 19)]",182,72,0,72
182,"(33, 19)","(32, 19)",East,"[(33, 20), (34, 19), (32, 19)]","[(33, 15), (33, 19)]","[(34, 19), (33, 20), (33, 15)]",183,72,0,72
183,"(33, 15)","(34, 15)",West,"[(33, 16), (34, 15)]","[(34, 19), (33, 20), (33, 15)]","[(33, 16), (34, 19), (33, 20)]",184,72,0,72
184,"(33, 20)","(33, 19)",North,"[(33, 21), (33, 19)]","[(33, 16), (34, 19), (33, 20)]","[(33, 21), (33, 16), (34, 19)]",185,73,0,73
185,"(34, 19)","(33, 19)",East,"[(35, 19), (33, 19)]","[(33, 21), (33, 16), (34, 19)]","[(35, 19), (33, 21), (33, 16)]",186,73,0,73
186,"(33, 16)","(33, 15)",North,"[(33, 17), (33, 15)]","[(35, 19), (33, 21), (33, 16)]","[(33, 17), (35, 19), (33, 21)]",187,73,0,73
187,"(33, 21)","(33, 20)",North,"[(33, 20)]","[(33, 17), (35, 19), (33, 21)]","[(33, 17), (35, 19)]",188,74,0,74
188,"(35, 19)","(34, 19)",East,"[(35, 20), (34, 19)]","[(33, 17), (35, 19)]","[(35, 20), (33, 17)]",189,74,0,74
189,"(33, 17)","(33, 16)",North,"[(33, 16), (34, 17)]","[(35, 20), (33, 17)]","[(34, 17), (35, 20)]",190,74,0,74
190,"(35, 20)","(35, 19)",North,"[(35, 21), (35, 19)]","[(34, 17), (35, 20)]","[(35, 21), (34, 17)]",191,75,0,75
191,"(34, 17)","(33, 17)",East,"[(35, 17), (33, 17)]","[(35, 21), (34, 17)]","[(35, 17), (35, 21)]",192,75,0,75
192,"(35, 21)","(35, 20)",North,"[(35, 22), (35, 20)]","[(35, 17), (35, 21)]","[(35, 22), (35, 17)]",193,76,0,76
193,"(35, 17)","(34, 17)",East,"[(34, 17)]","[(35, 22), (35, 17)]","[(35, 22)]",194,76,0,76
194,"(35, 22)","(35, 21)",North,"[(35, 23), (35, 21)]","[(35, 22)]","[(35, 23)]",195,77,0,77
195,"(35, 23)","(35, 22)",North,"[(35, 24), (35, 22), (34, 23)]","[(35, 23)]","[(34, 23), (35, 24)]",196,78,0,78
196,"(35, 24)","(35, 23)",North,"[(35, 25), (35, 23)]","[(34, 23), (35, 24)]","[(35, 25), (34, 23)]",197,79,0,79
197,"(34, 23)","(35, 23)",West,"[(35, 23), (33, 23)]","[(35, 25), (34, 23)]","[(33, 23), (35, 25)]",198,79,0,79
198,"(35, 25)","(35, 24)",North,"[(35, 26), (35, 24)]","[(33, 23), (35, 25)]","[(35, 26), (33, 23)]",199,80,0,80
199,"(33, 23)","(34, 23)",West,"[(34, 23)]","[(35, 26), (33, 23)]","[(35, 26)]",200,80,0,80
200,"(35, 26)","(35, 25)",North,"[(35, 27), (35, 25)]","[(35, 26)]","[(35, 27)]",201,81,0,81
201,"(35, 27)","(35, 26)",North,"[(35, 28), (35, 26)]","[(35, 27)]","[(35, 28)]",202,82,0,82
202,"(35, 28)","(35, 27)",North,"[(35, 29), (35, 27)]","[(35, 28)]","[(35, 29)]",203,83,0,83
203,"(35, 29)","(35, 28)",North,"[(35, 30), (35, 28), (34, 29)]","[(35, 29)]","[(34, 29), (35, 30)]",204,84,0,84
204,"(35, 30)","(35, 29)",North,"[(35, 31), (35, 29)]","[(34, 29), (35, 30)]","[(35, 31), (34, 29)]",205,85,0,85
205,"(34, 29)","(35, 29)",West,"[(35, 29), (33, 29)]","[(35, 31), (34, 29)]","[(33, 29), (35, 31)]",206,85,0,85
206,"(35, 31)","(35, 30)",North,"[(35, 30), (34, 31)]","[(33, 29), (35, 31)]","[(34, 31), (33, 29)]",207,86,0,86
207,"(33, 29)","(34, 29)",West,"[(33, 28), (34, 29)]","[(34, 31), (33, 29)]","[(33, 28), (34, 31)]",208,86,0,86
208,"(34, 31)","(35, 31)",West,"[(35, 31), (33, 31)]","[(33, 28), (34, 31)]","[(33, 31), (33, 28)]",209,87,0,87
209,"(33, 28)","(33, 29)",South,"[(33, 29), (33, 27)]","[(33, 31), (33, 28)]","[(33, 27), (33, 31)]",210,87,0,87
210,"(33, 31)","(34, 31)",West,"[(33, 32), (34, 31)]","[(33, 27), (33, 31)]","[(33, 32), (33, 27)]",211,88,0,88
211,"(33, 27)","(33, 28)",South,"[(33, 28), (33, 26), (32, 27)]","[(33, 32), (33, 27)]","[(32, 27), (33, 26), (33, 32)]",212,88,0,88
212,"(33, 32)","(33, 31)",North,"[(33, 33), (33, 31)]","[(32, 27), (33, 26), (33, 32)]","[(33, 33), (32, 27), (33, 26)]",213,89,0,89
213,"(33, 26)","(33, 27)",South,"[(33, 27), (33, 25)]","[(33, 33), (32, 27), (33, 26)]","[(33, 25), (33, 33), (32, 27)]",214,89,0,89
214,"(32, 27)","(33, 27)",West,"[(33, 27), (31, 27)]","[(33, 25), (33, 33), (32, 27)]","[(31, 27), (33, 25), (33, 33)]",215,89,0,89
215,"(33, 33)","(33, 32)",North,"[(33, 34), (33, 32), (34, 33)]","[(31, 27), (33, 25), (33, 33)]","[(34, 33), (33, 34), (31, 27), (33, 25)]",216,90,0,90
216,"(33, 25)","(33, 26)",South,"[(33, 26)]","[(34, 33), (33, 34), (31, 27), (33, 25)]","[(34, 33), (33, 34), (31, 27)]",217,90,0,90
217,"(31, 27)","(32, 27)",West,"[(31, 28), (32, 27), (30, 27)]","[(34, 33), (33, 34), (31, 27)]","[(30, 27), (31, 28), (34, 33), (33, 34)]",218,90,0,90
218,"(33, 34)","(33, 33)",North,"[(33, 35), (33, 33)]","[(30, 27), (31, 28), (34, 33), (33, 34)]","[(33, 35), (30, 27), (31, 28), (34, 33)]",219,91,0,91
219,"(34, 33)","(33, 33)",East,"[(35, 33), (33, 33)]","[(33, 35), (30, 27), (31, 28), (34, 33)]","[(35, 33), (33, 35), (30, 27), (31, 28)]",220,91,0,91
220,"(31, 28)","(31, 27)",North,"[(31, 29), (31, 27)]","[(35, 33), (33, 35), (30, 27), (31, 28)]","[(31, 29), (35, 33), (33, 35), (30, 27)]",221,91,0,91
221,"(30, 27)","(31, 27)",West,"[(31, 27), (29, 27)]","[(31, 29), (35, 33), (33, 35), (30, 27)]","[(29, 27), (31, 29), (35, 33), (33, 35)]",222,91,0,91
222,"(33, 35)","(33, 34)",North,"[(33, 34), (32, 35)]","[(29, 27), (31, 29), (35, 33), (33, 35)]","[(32, 35), (29, 27), (31, 29), (35, 33)]",223,92,0,92
223,"(35, 33)","(34, 33)",East,"[(35, 34), (34, 33)]","[(32, 35), (29, 27), (31, 29), (35, 33)]","[(35, 34), (32, 35), (29, 27), (31, 29)]",224,92,0,92
224,"(31, 29)","(31, 28)",North,"[(31, 30), (31, 28)]","[(35, 34), (32, 35), (29, 27), (31, 29)]","[(31, 30), (35, 34), (32, 35), (29, 27)]",225,92,0,92
225,"(29, 27)","(30, 27)",West,"[(29, 28), (29, 26), (30, 27)]","[(31, 30), (35, 34), (32, 35), (29, 27)]","[(29, 26), (29, 28), (31, 30), (35, 34), (32, 35)]",226,92,0,92
226,"(32, 35)","(33, 35)",West,"[(33, 35), (31, 35)]","[(29, 26), (29, 28), (31, 30), (35, 34), (32, 35)]","[(31, 35), (29, 26), (29, 28), (31, 30), (35, 34)]",227,93,0,93
227,"(35, 34)","(35, 33)",North,"[(35, 35), (35, 33)]","[(31, 35), (29, 26), (29, 28), (31, 30), (35, 34)]","[(35, 35), (31, 35), (29, 26), (29, 28), (31, 30)]",228,93,0,93
228,"(31, 30)","(31, 29)",North,"[(31, 31), (31, 29)]","[(35, 35), (31, 35), (29, 26), (29, 28), (31, 30)]","[(31, 31), (35, 35), (31, 35), (29, 26), (29, 28)]",229,93,0,93
229,"(29, 28)","(29, 27)",North,"[(29, 29), (29, 27)]","[(31, 31), (35, 35), (31, 35), (29, 26), (29, 28)]","[(29, 29), (31, 31), (35, 35), (31, 35), (29, 26)]",230,93,0,93
230,"(29, 26)","(29, 27)",South,"[(29, 27), (29, 25)]","[(29, 29), (31, 31), (35, 35), (31, 35), (29, 26)]","[(29, 25), (29, 29), (31, 31), (35, 35), (31, 35)]",231,93,0,93
231,"(31, 35)","(32, 35)",West,"[(32, 35), (30, 35)]","[(29, 25), (29, 29), (31, 31), (35, 35), (31, 35)]","[(30, 35), (29, 25), (29, 29), (31, 31), (35, 35)]",232,94,0,94
232,"(35, 35)","(35, 34)",North,"[(35, 34)]","[(30, 35), (29, 25), (29, 29), (31, 31), (35, 35)]","[(30, 35), (29, 25), (29, 29), (31, 31)]",233,94,0,94
233,"(31, 31)","(31, 30)",North,"[(31, 32), (31, 30)]","[(30, 35), (29, 25), (29, 29), (31, 31)]","[(31, 32), (30, 35), (29, 25), (29, 29)]",234,94,0,94
234,"(29, 29)","(29, 28)",North,"[(29, 28)]","[(31, 32), (30, 35), (29, 25), (29, 29)]","[(31, 32), (30, 35), (29, 25)]",235,94,0,94
235,"(29, 25)","(29, 26)",South,"[(29, 26), (29, 24)]","[(31, 32), (30, 35), (29, 25)]","[(29, 24), (31, 32), (30, 35)]",236,94,0,94
236,"(30, 35)","(31, 35)",West,"[(31, 35), (29, 35)]","[(29, 24), (31, 32), (30, 35)]","[(29, 35), (29, 24), (31, 32)]",237,95,0,95
237,"(31, 32)","(31, 31)",North,"[(31, 33), (31, 31)]","[(29, 35), (29, 24), (31, 32)]","[(31, 33), (29, 35), (29, 24)]",238,95,0,95
238,"(29, 24)","(29, 25)",South,"[(29, 25), (29, 23)]","[(31, 33), (29, 35), (29, 24)]","[(29, 23), (31, 33), (29, 35)]",239,95,0,95
239,"(29, 35)","(30, 35)",West,"[(30, 35)]","[(29, 23), (31, 33), (29, 35)]","[(29, 23), (31, 33)]",240,96,0,96
240,"(31, 33)","(31, 32)",North,"[(31, 32)]","[(29, 23), (31, 33)]","[(29, 23)]",241,96,0,96
241,"(29, 23)","(29, 24)",South,"[(29, 24), (29, 22), (30, 23)]","[(29, 23)]","[(30, 23), (29, 22)]",242,96,0,96
242,"(29, 22)","(29, 23)",South,"[(29, 23), (29, 21)]","[(30, 23), (29, 22)]","[(29, 21), (30, 23)]",243,97,0,97
243,"(30, 23)","(29, 23)",East,"[(31, 23), (29, 23)]","[(29, 21), (30, 23)]","[(31, 23), (29, 21)]",244,97,0,97
244,"(29, 21)","(29, 22)",South,"[(29, 22), (29, 20), (28, 21)]","[(31, 23), (29, 21)]","[(28, 21), (29, 20), (31, 23)]",245,98,0,98
245,"(31, 23)","(30, 23)",East,"[(31, 24), (30, 23)]","[(28, 21), (29, 20), (31, 23)]","[(31, 24), (28, 21), (29, 20)]",246,98,0,98
246,"(29, 20)","(29, 21)",South,"[(29, 21), (29, 19)]","[(31, 24), (28, 21), (29, 20)]","[(29, 19), (31, 24), (28, 21)]",247,99,0,99
247,"(28, 21)","(29, 21)",West,"[(29, 21), (27, 21)]","[(29, 19), (31, 24), (28, 21)]","[(27, 21), (29, 19), (31, 24)]",248,99,0,99
248,"(31, 24)","(31, 23)",North,"[(31, 25), (31, 23)]","[(27, 21), (29, 19), (31, 24)]","[(31, 25), (27, 21), (29, 19)]",249,99,0,99
249,"(29, 19)","(29, 20)",South,"[(29, 20)]","[(31, 25), (27, 21), (29, 19)]","[(31, 25), (27, 21)]",250,100,0,100
250,"(27, 21)","(28, 21)",West,"[(27, 20), (28, 21)]","[(31, 25), (27, 21)]","[(27, 20), (31, 25)]",251,100,0,100
251,"(31, 25)","(31, 24)",North,"[(31, 24)]","[(27, 20), (31, 25)]","[(27, 20)]",252,100,0,100
252,"(27, 20)","(27, 21)",South,"[(27, 21), (27, 19)]","[(27, 20)]","[(27, 19)]",253,101,0,101
253,"(27, 19)","(27, 20)",South,"[(27, 20), (27, 18)]","[(27, 19)]","[(27, 18)]",254,102,0,102
254,"(27, 18)","(27, 19)",South,"[(27, 19), (27, 17)]","[(27, 18)]","[(27, 17)]",255,103,0,103
255,"(27, 17)","(27, 18)",South,"[(27, 18), (28, 17), (26, 17)]","[(27, 17)]","[(26, 17), (28, 17)]",256,104,0,104
256,"(28, 17)","(27, 17)",East,"[(29, 17), (27, 17)]","[(26, 17), (28, 17)]","[(29, 17), (26, 17)]",257,105,0,105
257,"(26, 17)","(27, 17)",West,"[(27, 17), (25, 17)]","[(29, 17), (26, 17)]","[(25, 17), (29, 17)]",258,105,0,105
258,"(29, 17)","(28, 17)",East,"[(28, 17)]","[(25, 17), (29, 17)]","[(25, 17)]",259,106,0,106
259,"(25, 17)","(26, 17)",West,"[(25, 18), (26, 17)]","[(25, 17)]","[(25, 18)]",260,106,0,106
260,"(25, 18)","(25, 17)",North,"[(25, 19), (25, 17)]","[(25, 18)]","[(25, 19)]",261,107,0,107
261,"(25, 19)","(25, 18)",North,"[(25, 20), (25, 18), (24, 19)]","[(25, 19)]","[(24, 19), (25, 20)]",262,108,0,108
262,"(25, 20)","(25, 19)",North,"[(25, 21), (25, 19)]","[(24, 19), (25, 20)]","[(25, 21), (24, 19)]",263,109,0,109
263,"(24, 19)","(25, 19)",West,"[(25, 19), (23, 19)]","[(25, 21), (24, 19)]","[(23, 19), (25, 21)]",264,109,0,109
264,"(25, 21)","(25, 20)",North,"[(25, 22), (25, 20)]","[(23, 19), (25, 21)]","[(25, 22), (23, 19)]",265,110,0,110
265,"(23, 19)","(24, 19)",West,"[(24, 19), (22, 19)]","[(25, 22), (23, 19)]","[(22, 19), (25, 22)]",266,110,0,110
266,"(25, 22)","(25, 21)",North,"[(25, 23), (25, 21)]","[(22, 19), (25, 22)]","[(25, 23), (22, 19)]",267,111,0,111
267,"(22, 19)","(23, 19)",West,"[(23, 19), (21, 19)]","[(25, 23), (22, 19)]","[(21, 19), (25, 23)]",268,111,0,111
268,"(25, 23)","(25, 22)",North,"[(25, 24), (25, 22), (26, 23), (24, 23)]","[(21, 19), (25, 23)]","[(24, 23), (26, 23), (25, 24), (21, 19)]",269,112,0,112
269,"(21, 19)","(22, 19)",West,"[(21, 20), (21, 18), (22, 19), (20, 19)]","[(24, 23), (26, 23), (25, 24), (21, 19)]","[(20, 19), (21, 18), (21, 20), (24, 23), (26, 23), (25, 24)]",270,112,0,112
270,"(25, 24)","(25, 23)",North,"[(25, 25), (25, 23)]","[(20, 19), (21, 18), (21, 20), (24, 23), (26, 23), (25, 24)]","[(25, 25), (20, 19), (21, 18), (21, 20), (24, 23), (26, 23)]",271,113,0,113
271,"(26, 23)","(25, 23)",East,"[(27, 23), (25, 23)]","[(25, 25), (20, 19), (21, 18), (21, 20), (24, 23), (26, 23)]","[(27, 23), (25, 25), (20, 19), (21, 18), (21, 20), (24, 23)]",272,113,0,113
272,"(24, 23)","(25, 23)",West,"[(25, 23), (23, 23)]","[(27, 23), (25, 25), (20, 19), (21, 18), (21, 20), (24, 23)]","[(23, 23), (27, 23), (25, 25), (20, 19), (21, 18), (21, 20)]",273,113,0,113
273,"(21, 20)","(21, 19)",North,"[(21, 21), (21, 19)]","[(23, 23), (27, 23), (25, 25), (20, 19), (21, 18), (21, 20)]","[(21, 21), (23, 23), (27, 23), (25, 25), (20, 19), (21, 18)]",274,113,0,113
274,"(21, 18)","(21, 19)",South,"[(21, 19), (21, 17)]","[(21, 21), (23, 23), (27, 23), (25, 25), (20, 19), (21, 18)]","[(21, 17), (21, 21), (23, 23), (27, 23), (25, 25), (20, 19)]",275,113,0,113
275,"(20, 19)","(21, 19)",West,"[(21, 19), (19, 19)]","[(21, 17), (21, 21), (23, 23), (27, 23), (25, 25), (20, 19)]","[(19, 19), (21, 17), (21, 21), (23, 23), (27, 23), (25, 25)]",276,113,0,113
276,"(25, 25)","(25, 24)",North,"[(25, 26), (25, 24), (26, 25)]","[(19, 19), (21, 17), (21, 21), (23, 23), (27, 23), (25, 25)]","[(26, 25), (25, 26), (19, 19), (21, 17), (21, 21), (23, 23), (27, 23)]",277,114,0,114
277,"(27, 23)","(26, 23)",East,"[(26, 23)]","[(26, 25), (25, 26), (19, 19), (21, 17), (21, 21), (23, 23), (27, 23)]","[(26, 25), (25, 26), (19, 19), (21, 17), (21, 21), (23, 23)]",278,114,0,114
278,"(23, 23)","(24, 23)",West,"[(24, 23)]","[(26, 25), (25, 26), (19, 19), (21, 17), (21, 21), (23, 23)]","[(26, 25), (25, 26), (19, 19), (21, 17), (21, 21)]",279,114,0,114
279,"(21, 21)","(21, 20)",North,"[(21, 22), (21, 20), (22, 21), (20, 21)]","[(26, 25), (25, 26), (19, 19), (21, 17), (21, 21)]","[(20, 21), (22, 21), (21, 22), (26, 25), (25, 26), (19, 19), (21, 17)]",280,114,0,114
280,"(21, 17)","(21, 18)",South,"[(21, 18), (22, 17)]","[(20, 21), (22, 21), (21, 22), (26, 25), (25, 26), (19, 19), (21, 17)]","[(22, 17), (20, 21), (22, 21), (21, 22), (26, 25), (25, 26), (19, 19)]",281,114,0,114
281,"(19, 19)","(20, 19)",West,"[(20, 19), (18, 19)]","[(22, 17), (20, 21), (22, 21), (21, 22), (26, 25), (25, 26), (19, 19)]","[(18, 19), (22, 17), (20, 21), (22, 21), (21, 22), (26, 25), (25, 26)]",282,114,0,114
282,"(25, 26)","(25, 25)",North,"[(25, 27), (25, 25)]","[(18, 19), (22, 17), (20, 21), (22, 21), (21, 22), (26, 25), (25, 26)]","[(25, 27), (18, 19), (22, 17), (20, 21), (22, 21), (21, 22), (26, 25)]",283,115,0,115
283,"(26, 25)","(25, 25)",East,"[(27, 25), (25, 25)]","[(25, 27), (18, 19), (22, 17), (20, 21), (22, 21), (21, 22), (26, 25)]","[(27, 25), (25, 27), (18, 19), (22, 17), (20, 21), (22, 21), (21, 22)]",284,115,0,115
284,"(21, 22)","(21, 21)",North,"[(21, 23), (21, 21)]","[(27, 25), (25, 27), (18, 19), (22, 17), (20, 21), (22, 21), (21, 22)]","[(21, 23), (27, 25), (25, 27), (18, 19), (22, 17), (20, 21), (22, 21)]",285,115,0,115
285,"(22, 21)","(21, 21)",East,"[(23, 21), (21, 21)]","[(21, 23), (27, 25), (25, 27), (18, 19), (22, 17), (20, 21), (22, 21)]","[(23, 21), (21, 23), (27, 25), (25, 27), (18, 19), (22, 17), (20, 21)]",286,115,0,115
286,"(20, 21)","(21, 21)",West,"[(21, 21), (19, 21)]","[(23, 21), (21, 23), (27, 25), (25, 27), (18, 19), (22, 17), (20, 21)]","[(19, 21), (23, 21), (21, 23), (27, 25), (25, 27), (18, 19), (22, 17)]",287,115,0,115
287,"(22, 17)","(21, 17)",East,"[(23, 17), (21, 17)]","[(19, 21), (23, 21), (21, 23), (27, 25), (25, 27), (18, 19), (22, 17)]","[(23, 17), (19, 21), (23, 21), (21, 23), (27, 25), (25, 27), (18, 19)]",288,115,0,115
288,"(18, 19)","(19, 19)",West,"[(19, 19), (17, 19)]","[(23, 17), (19, 21), (23, 21), (21, 23), (27, 25), (25, 27), (18, 19)]","[(17, 19), (23, 17), (19, 21), (23, 21), (21, 23), (27, 25), (25, 27)]",289,115,0,115
289,"(25, 27)","(25, 26)",North,"[(25, 28), (25, 26), (26, 27)]","[(17, 19), (23, 17), (19, 21), (23, 21), (21, 23), (27, 25), (25, 27)]","[(26, 27), (25, 28), (17, 19), (23, 17), (19, 21), (23, 21), (21, 23), (27, 25)]",290,116,0,116
290,"(27, 25)","(26, 25)",East,"[(26, 25)]","[(26, 27), (25, 28), (17, 19), (23, 17), (19, 21), (23, 21), (21, 23), (27, 25)]","[(26, 27), (25, 28), (17, 19), (23, 17), (19, 21), (23, 21), (21, 23)]",291,116,0,116
291,"(21, 23)","(21, 22)",North,"[(21, 22), (20, 23)]","[(26, 27), (25, 28), (17, 19), (23, 17), (19, 21), (23, 21), (21, 23)]","[(20, 23), (26, 27), (25, 28), (17, 19), (23, 17), (19, 21), (23, 21)]",292,116,0,116
292,"(23, 21)","(22, 21)",East,"[(22, 21)]","[(20, 23), (26, 27), (25, 28), (17, 19), (23, 17), (19, 21), (23, 21)]","[(20, 23), (26, 27), (25, 28), (17, 19), (23, 17), (19, 21)]",293,116,0,116
293,"(19, 21)","(20, 21)",West,"[(20, 21)]","[(20, 23), (26, 27), (25, 28), (17, 19), (23, 17), (19, 21)]","[(20, 23), (26, 27), (25, 28), (17, 19), (23, 17)]",294,116,0,116
294,"(23, 17)","(22, 17)",East,"[(22, 17)]","[(20, 23), (26, 27), (25, 28), (17, 19), (23, 17)]","[(20, 23), (26, 27), (25, 28), (17, 19)]",295,116,0,116
295,"(17, 19)","(18, 19)",West,"[(17, 20), (18, 19), (16, 19)]","[(20, 23), (26, 27), (25, 28), (17, 19)]","[(16, 19), (17, 20), (20, 23), (26, 27), (25, 28)]",296,116,0,116
296,"(25, 28)","(25, 27)",North,"[(25, 29), (25, 27)]","[(16, 19), (17, 20), (20, 23), (26, 27), (25, 28)]","[(25, 29), (16, 19), (17, 20), (20, 23), (26, 27)]",297,117,0,117
297,"(26, 27)","(25, 27)",East,"[(27, 27), (25, 27)]","[(25, 29), (16, 19), (17, 20), (20, 23), (26, 27)]","[(27, 27), (25, 29), (16, 19), (17, 20), (20, 23)]",298,117,0,117
298,"(20, 23)","(21, 23)",West,"[(21, 23), (19, 23)]","[(27, 27), (25, 29), (16, 19), (17, 20), (20, 23)]","[(19, 23), (27, 27), (25, 29), (16, 19), (17, 20)]",299,117,0,117
299,"(17, 20)","(17, 19)",North,"[(17, 21), (17, 19)]","[(19, 23), (27, 27), (25, 29), (16, 19), (17, 20)]","[(17, 21), (19, 23), (27, 27), (25, 29), (16, 19)]",300,117,0,117
300,"(16, 19)","(17, 19)",West,"[(17, 19), (15, 19)]","[(17, 21), (19, 23), (27, 27), (25, 29), (16, 19)]","[(15, 19), (17, 21), (19, 23), (27, 27), (25, 29)]",301,117,0,117
301,"(25, 29)","(25, 28)",North,"[(25, 30), (25, 28), (26, 29), (24, 29)]","[(15, 19), (17, 21), (19, 23), (27, 27), (25, 29)]","[(24, 29), (26, 29), (25, 30), (15, 19), (17, 21), (19, 23), (27, 27)]",302,118,0,118
302,"(27, 27)","(26, 27)",East,"[(26, 27)]","[(24, 29), (26, 29), (25, 30), (15, 19), (17, 21), (19, 23), (27, 27)]","[(24, 29), (26, 29), (25, 30), (15, 19), (17, 21), (19, 23)]",303,118,0,118
303,"(19, 23)","(20, 23)",West,"[(20, 23), (18, 23)]","[(24, 29), (26, 29), (25, 30), (15, 19), (17, 21), (19, 23)]","[(18, 23), (24, 29), (26, 29), (25, 30), (15, 19), (17, 21)]",304,118,0,118
304,"(17, 21)","(17, 20)",North,"[(17, 20)]","[(18, 23), (24, 29), (26, 29), (25, 30), (15, 19), (17, 21)]","[(18, 23), (24, 29), (26, 29), (25, 30), (15, 19)]",305,118,0,118
305,"(15, 19)","(16, 19)",West,"[(15, 18), (16, 19), (14, 19)]","[(18, 23), (24, 29), (26, 29), (25, 30), (15, 19)]","[(14, 19), (15, 18), (18, 23), (24, 29), (26, 29), (25, 30)]",306,118,0,118
306,"(25, 30)","(25, 29)",North,"[(25, 31), (25, 29)]","[(14, 19), (15, 18), (18, 23), (24, 29), (26, 29), (25, 30)]","[(25, 31), (14, 19), (15, 18), (18, 23), (24, 29), (26, 29)]",307,119,0,119
307,"(26, 29)","(25, 29)",East,"[(27, 29), (25, 29)]","[(25, 31), (14, 19), (15, 18), (18, 23), (24, 29), (26, 29)]","[(27, 29), (25, 31), (14, 19), (15, 18), (18, 23), (24, 29)]",308,119,0,119
308,"(24, 29)","(25, 29)",West,"[(25, 29), (23, 29)]","[(27, 29), (25, 31), (14, 19), (15, 18), (18, 23), (24, 29)]","[(23, 29), (27, 29), (25, 31), (14, 19), (15, 18), (18, 23)]",309,119,0,119
309,"(18, 23)","(19, 23)",West,"[(19, 23), (17, 23)]","[(23, 29), (27, 29), (25, 31), (14, 19), (15, 18), (18, 23)]","[(17, 23), (23, 29), (27, 29), (25, 31), (14, 19), (15, 18)]",310,119,0,119
